======== n=1000, T=20 ========
-- BW=silverman --
Run 26: MS RMSE = 0.0011, DP RMSE = 12.3949, MS BW = 0.7000, DP BW = 0.7000
Run 27: MS RMSE = 0.0034, DP RMSE = 21.7418, MS BW = 0.7000, DP BW = 0.7000
Run 28: MS RMSE = 0.0028, DP RMSE = 0.2414, MS BW = 0.7000, DP BW = 0.7000
Run 29: MS RMSE = 0.0002, DP RMSE = 3.8353, MS BW = 0.7000, DP BW = 0.7000
Run 30: MS RMSE = 0.0002, DP RMSE = 4.8766, MS BW = 0.7000, DP BW = 0.7000
Run 31: MS RMSE = 0.0002, DP RMSE = 11.2811, MS BW = 0.7000, DP BW = 0.7000
Run 32: MS RMSE = 0.0000, DP RMSE = 13.5598, MS BW = 0.7000, DP BW = 0.7000
Run 33: MS RMSE = 0.0019, DP RMSE = 8.1028, MS BW = 0.7000, DP BW = 0.7000
Run 34: MS RMSE = 0.0000, DP RMSE = 3.3597, MS BW = 0.7000, DP BW = 0.7000
Run 35: MS RMSE = 0.0000, DP RMSE = 8.4944, MS BW = 0.7000, DP BW = 0.7000
Run 36: MS RMSE = 0.0000, DP RMSE = 3.9429, MS BW = 0.7000, DP BW = 0.7000
Run 37: MS RMSE = 0.0044, DP RMSE = 11.4668, MS BW = 0.7000, DP BW = 0.7000
Run 38: MS RMSE = 0.0104, DP RMSE = 20.9701, MS BW = 0.7000, DP BW = 0.7000
Run 39: MS RMSE = 0.0000, DP RMSE = 2.3587, MS BW = 0.7000, DP BW = 0.7000
Run 40: MS RMSE = 0.0103, DP RMSE = 27.6282, MS BW = 0.7000, DP BW = 0.7000
Run 41: MS RMSE = 0.0004, DP RMSE = 7.2361, MS BW = 0.7000, DP BW = 0.7000
Run 42: MS RMSE = 0.0023, DP RMSE = 12.5824, MS BW = 0.7000, DP BW = 0.7000
Run 43: MS RMSE = 0.0003, DP RMSE = 8.5107, MS BW = 0.7000, DP BW = 0.7000
Run 44: MS RMSE = 0.0001, DP RMSE = 14.1482, MS BW = 0.7000, DP BW = 0.7000
Run 45: MS RMSE = 0.0015, DP RMSE = 18.0429, MS BW = 0.7000, DP BW = 0.7000
Run 46: MS RMSE = 0.0032, DP RMSE = 3.6297, MS BW = 0.7000, DP BW = 0.7000
Run 47: MS RMSE = 0.0013, DP RMSE = 49.4779, MS BW = 0.7000, DP BW = 0.7000
Run 48: MS RMSE = 0.0000, DP RMSE = 7.4073, MS BW = 0.7000, DP BW = 0.7000
Run 49: MS RMSE = 0.0003, DP RMSE = 2.4001, MS BW = 0.7000, DP BW = 0.7000
Run 50: MS RMSE = 0.0008, DP RMSE = 14.9228, MS BW = 0.7000, DP BW = 0.7000

-- BW=0.8 --
Run 01: MS RMSE = 0.0003, DP RMSE = 5.6183, MS BW = 0.8000, DP BW = 0.8000
Run 02: MS RMSE = 0.0002, DP RMSE = 7.6885, MS BW = 0.8000, DP BW = 0.8000
Run 03: MS RMSE = 0.0000, DP RMSE = 12.6362, MS BW = 0.8000, DP BW = 0.8000
Run 04: MS RMSE = 0.0009, DP RMSE = 5.6840, MS BW = 0.8000, DP BW = 0.8000
Run 05: MS RMSE = 0.0009, DP RMSE = 11.7085, MS BW = 0.8000, DP BW = 0.8000
Run 06: MS RMSE = 0.0081, DP RMSE = 7.6480, MS BW = 0.8000, DP BW = 0.8000
Run 07: MS RMSE = 0.0004, DP RMSE = 14.2620, MS BW = 0.8000, DP BW = 0.8000
Run 08: MS RMSE = 0.0015, DP RMSE = 5.3554, MS BW = 0.8000, DP BW = 0.8000
