======== n=1000, T=20 ========
-- BW=silverman --
Run 49: MS RMSE = 0.0007, DP RMSE = 0.0414, MS BW = 0.7000, DP BW = 0.7000
Run 50: MS RMSE = 0.0006, DP RMSE = 0.0221, MS BW = 0.7000, DP BW = 0.7000

-- BW=0.8 --
Run 01: MS RMSE = 0.0030, DP RMSE = 0.0127, MS BW = 0.8000, DP BW = 0.8000
Run 02: MS RMSE = 0.0026, DP RMSE = 0.0030, MS BW = 0.8000, DP BW = 0.8000
Run 03: MS RMSE = 0.0100, DP RMSE = 0.0115, MS BW = 0.8000, DP BW = 0.8000
Run 04: MS RMSE = 0.0036, DP RMSE = 0.0420, MS BW = 0.8000, DP BW = 0.8000
Run 05: MS RMSE = 0.0004, DP RMSE = 0.0078, MS BW = 0.8000, DP BW = 0.8000
Run 06: MS RMSE = 0.0082, DP RMSE = 0.0190, MS BW = 0.8000, DP BW = 0.8000
Run 07: MS RMSE = 0.0099, DP RMSE = 0.0064, MS BW = 0.8000, DP BW = 0.8000
Run 08: MS RMSE = 0.0029, DP RMSE = 0.0394, MS BW = 0.8000, DP BW = 0.8000
Run 09: MS RMSE = 0.0051, DP RMSE = 0.0343, MS BW = 0.8000, DP BW = 0.8000
Run 10: MS RMSE = 0.0020, DP RMSE = 0.0161, MS BW = 0.8000, DP BW = 0.8000
Run 11: MS RMSE = 0.0066, DP RMSE = 0.0111, MS BW = 0.8000, DP BW = 0.8000
Run 12: MS RMSE = 0.0036, DP RMSE = 0.0049, MS BW = 0.8000, DP BW = 0.8000
Run 13: MS RMSE = 0.0164, DP RMSE = 0.0360, MS BW = 0.8000, DP BW = 0.8000
Run 14: MS RMSE = 0.0049, DP RMSE = 0.0155, MS BW = 0.8000, DP BW = 0.8000
Run 15: MS RMSE = 0.0046, DP RMSE = 0.0458, MS BW = 0.8000, DP BW = 0.8000
Run 16: MS RMSE = 0.0027, DP RMSE = 0.0056, MS BW = 0.8000, DP BW = 0.8000
Run 17: MS RMSE = 0.0056, DP RMSE = 0.0200, MS BW = 0.8000, DP BW = 0.8000
Run 18: MS RMSE = 0.0108, DP RMSE = 0.0147, MS BW = 0.8000, DP BW = 0.8000
Run 19: MS RMSE = 0.0028, DP RMSE = 0.0041, MS BW = 0.8000, DP BW = 0.8000
Run 20: MS RMSE = 0.0019, DP RMSE = 0.0097, MS BW = 0.8000, DP BW = 0.8000
Run 21: MS RMSE = 0.0054, DP RMSE = 0.0686, MS BW = 0.8000, DP BW = 0.8000
Run 22: MS RMSE = 0.0005, DP RMSE = 0.0074, MS BW = 0.8000, DP BW = 0.8000
Run 23: MS RMSE = 0.0033, DP RMSE = 0.0369, MS BW = 0.8000, DP BW = 0.8000
Run 24: MS RMSE = 0.0013, DP RMSE = 0.0510, MS BW = 0.8000, DP BW = 0.8000
Run 25: MS RMSE = 0.0005, DP RMSE = 0.0757, MS BW = 0.8000, DP BW = 0.8000
Run 26: MS RMSE = 0.0044, DP RMSE = 0.0301, MS BW = 0.8000, DP BW = 0.8000
Run 27: MS RMSE = 0.0010, DP RMSE = 0.0222, MS BW = 0.8000, DP BW = 0.8000
Run 28: MS RMSE = 0.0034, DP RMSE = 0.0396, MS BW = 0.8000, DP BW = 0.8000
Run 29: MS RMSE = 0.0093, DP RMSE = 0.0146, MS BW = 0.8000, DP BW = 0.8000
Run 30: MS RMSE = 0.0021, DP RMSE = 0.0198, MS BW = 0.8000, DP BW = 0.8000
Run 31: MS RMSE = 0.0048, DP RMSE = 0.0166, MS BW = 0.8000, DP BW = 0.8000
Run 32: MS RMSE = 0.0004, DP RMSE = 0.0215, MS BW = 0.8000, DP BW = 0.8000
Run 33: MS RMSE = 0.0014, DP RMSE = 0.0204, MS BW = 0.8000, DP BW = 0.8000
Run 34: MS RMSE = 0.0015, DP RMSE = 0.0057, MS BW = 0.8000, DP BW = 0.8000
Run 35: MS RMSE = 0.0049, DP RMSE = 0.0367, MS BW = 0.8000, DP BW = 0.8000
Run 36: MS RMSE = 0.0004, DP RMSE = 0.0129, MS BW = 0.8000, DP BW = 0.8000
Run 37: MS RMSE = 0.0104, DP RMSE = 0.0238, MS BW = 0.8000, DP BW = 0.8000
Run 38: MS RMSE = 0.0049, DP RMSE = 0.0290, MS BW = 0.8000, DP BW = 0.8000
Run 39: MS RMSE = 0.0051, DP RMSE = 0.0240, MS BW = 0.8000, DP BW = 0.8000
Run 40: MS RMSE = 0.0083, DP RMSE = 0.0229, MS BW = 0.8000, DP BW = 0.8000
Run 41: MS RMSE = 0.0059, DP RMSE = 0.0068, MS BW = 0.8000, DP BW = 0.8000
Run 42: MS RMSE = 0.0008, DP RMSE = 0.0499, MS BW = 0.8000, DP BW = 0.8000
Run 43: MS RMSE = 0.0033, DP RMSE = 0.0257, MS BW = 0.8000, DP BW = 0.8000
Run 44: MS RMSE = 0.0043, DP RMSE = 0.0083, MS BW = 0.8000, DP BW = 0.8000
Run 45: MS RMSE = 0.0026, DP RMSE = 0.0142, MS BW = 0.8000, DP BW = 0.8000
Run 46: MS RMSE = 0.0114, DP RMSE = 0.0175, MS BW = 0.8000, DP BW = 0.8000
Run 47: MS RMSE = 0.0041, DP RMSE = 0.0221, MS BW = 0.8000, DP BW = 0.8000
Run 48: MS RMSE = 0.0007, DP RMSE = 0.0596, MS BW = 0.8000, DP BW = 0.8000
Run 49: MS RMSE = 0.0044, DP RMSE = 0.0073, MS BW = 0.8000, DP BW = 0.8000
Run 50: MS RMSE = 0.0021, DP RMSE = 0.0002, MS BW = 0.8000, DP BW = 0.8000

-- BW=0.9 --
Run 01: MS RMSE = 0.0006, DP RMSE = 0.0216, MS BW = 0.9000, DP BW = 0.9000
Run 02: MS RMSE = 0.0035, DP RMSE = 0.0014, MS BW = 0.9000, DP BW = 0.9000
Run 03: MS RMSE = 0.0006, DP RMSE = 0.0299, MS BW = 0.9000, DP BW = 0.9000
Run 04: MS RMSE = 0.0028, DP RMSE = 0.0019, MS BW = 0.9000, DP BW = 0.9000
